Time[s] - Voltage_0	Amplitude [V] - Voltage_0	
0.0163	1.10204E-5	
0.0164	0.000147575	
0.0165	0.000147575	
0.0166	1.10204E-5	
0.0167	0.000420683	
0.0168	0.000215852	
0.0169	0.000215852	
0.017	0.000147575	
0.0171	0.000284129	
0.0172	0.000215852	
0.0173	7.92975E-5	
0.0174	0.000557237	
0.0175	0.00048896	
0.0176	0.000284129	
0.0177	0.000420683	
0.0178	0.000147575	
0.0179	0.000147575	
0.018	0.000215852	
0.0181	0.000215852	
0.0182	0.000215852	
0.0183	7.92975E-5	
0.0184	0.000420683	
0.0185	7.92975E-5	
0.0186	0.000215852	
0.0187	0.000284129	
0.0188	0.000352406	
0.0189	0.000352406	
0.019	0.000352406	
0.0191	0.000420683	
0.0192	-5.72567E-5	
0.0193	-0.000125534	
0.0194	0.000284129	
0.0195	0.00048896	
0.0196	0.000215852	
0.0197	0.000284129	
0.0198	0.000147575	
0.0199	0.000215852	
0.02	0.000215852	
0.0201	7.92975E-5	
0.0202	7.92975E-5	
0.0203	-5.72567E-5	
0.0204	0.000147575	
0.0205	-5.72567E-5	
0.0206	0.000284129	
0.0207	0.000284129	
0.0208	0.000147575	
0.0209	0.000147575	
0.021	0.000420683	
0.0211	0.000625514	
0.0212	0.000420683	
0.0213	0.000215852	
0.0214	0.000147575	
0.0215	0.000147575	
0.0216	7.92975E-5	
0.0217	0.000284129	
0.0218	0.000215852	
0.0219	7.92975E-5	
0.022	1.10204E-5	
0.0221	0.000215852	
0.0222	0.000284129	
0.0223	0.000147575	
0.0224	0.000557237	
0.0225	0.000147575	
0.0226	1.10204E-5	
0.0227	0.000352406	
0.0228	0.000215852	
0.0229	0.000352406	
0.023	0.000215852	
0.0231	0.000284129	
0.0232	0.000215852	
0.0233	0.000215852	
0.0234	0.000284129	
0.0235	0.000352406	
0.0236	0.000215852	
0.0237	-5.72567E-5	
0.0238	0.000352406	
0.0239	0.000352406	
0.024	0.000284129	
0.0241	0.00048896	
0.0242	0.000420683	
0.0243	0.000557237	
0.0244	0.000147575	
0.0245	7.92975E-5	
0.0246	1.10204E-5	
0.0247	0.000215852	
0.0248	1.10204E-5	
0.0249	0.00048896	
0.025	0.000284129	
0.0251	1.10204E-5	
0.0252	0.000215852	
0.0253	0.000352406	
0.0254	1.10204E-5	
0.0255	0.000215852	
0.0256	-0.000398642	
0.0257	0.000284129	
0.0258	0.000215852	
0.0259	0.000147575	
0.026	0.000147575	
0.0261	0.000215852	
0.0262	7.92975E-5	
0.0263	7.92975E-5	
0.0264	0.000420683	
0.0265	0.000147575	
0.0266	1.10204E-5	
0.0267	7.92975E-5	
0.0268	0.000352406	
0.0269	0.000284129	
0.027	-5.72567E-5	
0.0271	0.000147575	
0.0272	0.000215852	
0.0273	0.000284129	
0.0274	0.000147575	
0.0275	0.000420683	
0.0276	0.000284129	
0.0277	7.92975E-5	
0.0278	7.92975E-5	
0.0279	0.000215852	
0.028	-0.000193811	
0.0281	1.10204E-5	
0.0282	0.000284129	
0.0283	0.000284129	
0.0284	0.000284129	
0.0285	0.000147575	
0.0286	0.000284129	
0.0287	0.000625514	
0.0288	0.000284129	
0.0289	0.000215852	
0.029	0.000215852	
0.0291	-5.72567E-5	
0.0292	7.92975E-5	
0.0293	-0.000125534	
0.0294	0.000215852	
0.0295	0.00048896	
0.0296	0.000215852	
0.0297	0.000215852	
0.0298	0.000215852	
0.0299	0.000147575	
0.03	0.000215852	
0.0301	1.10204E-5	
0.0302	7.92975E-5	
0.0303	1.10204E-5	
0.0304	7.92975E-5	
0.0305	7.92975E-5	
0.0306	0.000147575	
0.0307	0.000284129	
0.0308	0.000352406	
0.0309	0.000625514	
0.031	7.92975E-5	
0.0311	0.000284129	
0.0312	0.000352406	
0.0313	7.92975E-5	
0.0314	-5.72567E-5	
0.0315	0.000284129	
0.0316	0.000147575	
0.0317	0.000147575	
0.0318	0.000625514	
0.0319	0.000352406	
0.032	7.92975E-5	
0.0321	0.000284129	
0.0322	0.000352406	
0.0323	7.92975E-5	
0.0324	0.00048896	
0.0325	0.000147575	
0.0326	0.000284129	
0.0327	0.000284129	
0.0328	7.92975E-5	
0.0329	0.000352406	
0.033	0.000284129	
0.0331	0.000420683	
0.0332	7.92975E-5	
0.0333	0.000420683	
0.0334	-5.72567E-5	
0.0335	0.000147575	
0.0336	-5.72567E-5	
0.0337	0.000352406	
0.0338	0.000352406	
0.0339	0.000284129	
0.034	0.000420683	
0.0341	0.00048896	
0.0342	7.92975E-5	
0.0343	0.000420683	
0.0344	0.000215852	
0.0345	0.000352406	
0.0346	7.92975E-5	
0.0347	7.92975E-5	
0.0348	1.10204E-5	
0.0349	0.000215852	
0.035	0.000284129	
0.0351	-0.000125534	
0.0352	0.000284129	
0.0353	0.000215852	
0.0354	0.000215852	
0.0355	0.000215852	
0.0356	7.92975E-5	
0.0357	7.92975E-5	
0.0358	0.000215852	
0.0359	0.000147575	
0.036	7.92975E-5	
0.0361	0.000147575	
0.0362	1.10204E-5	
0.0363	0.000352406	
0.0364	0.000284129	
0.0365	1.10204E-5	
0.0366	7.92975E-5	
0.0367	0.000215852	
0.0368	0.000284129	
0.0369	0.000147575	
0.037	0.000420683	
0.0371	0.000147575	
0.0372	7.92975E-5	
0.0373	0.00048896	
0.0374	0.000215852	
0.0375	0.000284129	
0.0376	0.000215852	
0.0377	0.000284129	
0.0378	0.000147575	
0.0379	0.000147575	
0.038	0.000215852	
0.0381	0.000215852	
0.0382	0.000215852	
0.0383	-5.72567E-5	
0.0384	7.92975E-5	
0.0385	7.92975E-5	
0.0386	0.000284129	
0.0387	0.000625514	
0.0388	7.92975E-5	
0.0389	0.000215852	
0.039	1.10204E-5	
0.0391	-5.72567E-5	
0.0392	7.92975E-5	
0.0393	1.10204E-5	
0.0394	-5.72567E-5	
0.0395	-5.72567E-5	
0.0396	0.000215852	
0.0397	0.000284129	
0.0398	0.000284129	
0.0399	0.000147575	
0.04	0.000215852	
0.0401	0.000215852	
0.0402	0.000557237	
0.0403	7.92975E-5	
0.0404	0.000147575	
0.0405	0.000215852	
0.0406	0.000284129	
0.0407	0.000215852	
0.0408	0.000215852	
0.0409	0.000215852	
0.041	0.000352406	
0.0411	7.92975E-5	
0.0412	0.000284129	
0.0413	0.000215852	
0.0414	0.000352406	
0.0415	0.000147575	
0.0416	0.000284129	
0.0417	7.92975E-5	
0.0418	0.000215852	
0.0419	0.000284129	
0.042	0.000352406	
0.0421	0.000284129	
0.0422	0.000625514	
0.0423	7.92975E-5	
0.0424	1.10204E-5	
0.0425	0.000147575	
0.0426	0.000352406	
0.0427	0.000420683	
0.0428	0.00048896	
0.0429	0.000147575	
0.043	0.000147575	
0.0431	-0.000330365	
0.0432	0.000215852	
0.0433	0.000420683	
0.0434	0.000215852	
0.0435	0.000420683	
0.0436	0.000352406	
0.0437	0.00048896	
0.0438	7.92975E-5	
0.0439	0.000352406	
0.044	0.000284129	
0.0441	0.000352406	
0.0442	0.000284129	
0.0443	0.000284129	
0.0444	0.000284129	
0.0445	0.000147575	
0.0446	0.000215852	
0.0447	7.92975E-5	
0.0448	0.000147575	
0.0449	0.000420683	
0.045	0.00048896	
0.0451	0.000420683	
0.0452	0.000147575	
0.0453	7.92975E-5	
0.0454	0.000352406	
0.0455	0.000352406	
0.0456	0.000420683	
0.0457	0.000147575	
0.0458	0.000420683	
0.0459	0.000147575	
0.046	-0.000193811	
0.0461	0.000420683	
0.0462	0.000352406	
0.0463	0.000215852	
0.0464	0.000215852	
0.0465	0.00048896	
0.0466	-5.72567E-5	
0.0467	0.00048896	
0.0468	0.000215852	
0.0469	0.000215852	
0.047	1.10204E-5	
0.0471	7.92975E-5	
0.0472	0.000557237	
0.0473	7.92975E-5	
0.0474	0.000215852	
0.0475	7.92975E-5	
0.0476	0.000147575	
0.0477	0.000352406	
0.0478	0.000352406	
0.0479	0.00048896	
0.048	0.000420683	
0.0481	0.00048896	
0.0482	1.10204E-5	
0.0483	0.000352406	
0.0484	0.000284129	
0.0485	0.000215852	
0.0486	0.00048896	
0.0487	0.000284129	
0.0488	-0.000125534	
0.0489	-0.000125534	
0.049	0.000352406	
0.0491	7.92975E-5	
0.0492	0.000420683	
0.0493	0.000420683	
0.0494	0.000557237	
0.0495	0.000284129	
0.0496	0.000215852	
0.0497	0.000284129	
0.0498	7.92975E-5	
0.0499	-0.000193811	
0.05	0.00048896	
0.0501	0.000625514	
0.0502	0.000147575	
0.0503	7.92975E-5	
0.0504	0.00048896	
0.0505	-0.000125534	
0.0506	7.92975E-5	
0.0507	0.000284129	
0.0508	0.000420683	
0.0509	0.000215852	
0.051	0.000557237	
0.0511	0.000147575	
0.0512	0.000215852	
0.0513	0.000284129	
0.0514	0.000147575	
0.0515	0.000215852	
0.0516	0.000215852	
0.0517	0.000147575	
0.0518	7.92975E-5	
0.0519	1.10204E-5	
0.052	0.000352406	
0.0521	0.00048896	
0.0522	1.10204E-5	
0.0523	7.92975E-5	
0.0524	0.000284129	
0.0525	0.000420683	
0.0526	0.000420683	
0.0527	0.000215852	
0.0528	1.10204E-5	
0.0529	0.000352406	
0.053	0.000284129	
0.0531	7.92975E-5	
0.0532	0.000215852	
0.0533	0.000147575	
0.0534	0.000147575	
0.0535	0.000352406	
0.0536	0.000284129	
0.0537	0.00048896	
0.0538	0.000420683	
0.0539	0.00048896	
0.054	0.000420683	
0.0541	7.92975E-5	
0.0542	7.92975E-5	
0.0543	0.000215852	
0.0544	0.000284129	
0.0545	0.000147575	
0.0546	0.000215852	
0.0547	-5.72567E-5	
0.0548	0.000420683	
0.0549	0.000284129	
0.055	7.92975E-5	
0.0551	7.92975E-5	
0.0552	0.000284129	
0.0553	0.000352406	
0.0554	7.92975E-5	
0.0555	1.10204E-5	
0.0556	0.000215852	
0.0557	1.10204E-5	
0.0558	0.000352406	
0.0559	0.000215852	
0.056	7.92975E-5	
0.0561	0.000215852	
0.0562	0.000284129	
0.0563	0.000284129	
0.0564	0.000147575	
0.0565	0.000147575	
0.0566	0.000215852	
0.0567	7.92975E-5	
0.0568	0.000352406	
0.0569	0.000215852	
0.057	1.10204E-5	
0.0571	7.92975E-5	
0.0572	0.000284129	
0.0573	0.000215852	
0.0574	0.000215852	
0.0575	0.000147575	
0.0576	0.000420683	
0.0577	0.000284129	
0.0578	0.000147575	
0.0579	0.00048896	
0.058	0.000147575	
0.0581	0.000284129	
0.0582	0.000147575	
0.0583	-5.72567E-5	
0.0584	7.92975E-5	
0.0585	0.000352406	
0.0586	7.92975E-5	
0.0587	7.92975E-5	
0.0588	-5.72567E-5	
0.0589	-0.000125534	
0.059	-0.000125534	
0.0591	-0.000125534	
0.0592	7.92975E-5	
0.0593	0.000215852	
0.0594	0.000420683	
0.0595	0.000147575	
0.0596	-5.72567E-5	
0.0597	0.000147575	
0.0598	1.10204E-5	
0.0599	-0.000193811	
0.06	0.000215852	
0.0601	1.10204E-5	
0.0602	0.000215852	
0.0603	0.000420683	
0.0604	0.00048896	
0.0605	0.000147575	
0.0606	0.000147575	
0.0607	7.92975E-5	
0.0608	0.000284129	
0.0609	0.000352406	
0.061	0.000420683	
0.0611	0.000215852	
0.0612	0.000284129	
0.0613	0.000352406	
0.0614	7.92975E-5	
0.0615	0.000352406	
0.0616	0.000147575	
0.0617	0.000352406	
0.0618	0.000693791	
0.0619	0.000557237	
0.062	0.000215852	
0.0621	0.000352406	
0.0622	7.92975E-5	
0.0623	0.000215852	
0.0624	0.000215852	
0.0625	0.00048896	
0.0626	0.000215852	
0.0627	0.000284129	
0.0628	0.000352406	
0.0629	7.92975E-5	
0.063	0.000420683	
0.0631	0.000420683	
0.0632	7.92975E-5	
0.0633	0.000352406	
0.0634	0.000284129	
0.0635	0.000420683	
0.0636	0.000147575	
0.0637	0.000215852	
0.0638	0.000352406	
0.0639	0.000147575	
0.064	0.000625514	
0.0641	0.000147575	
0.0642	0.000284129	
0.0643	0.000147575	
0.0644	0.000215852	
0.0645	0.000284129	
0.0646	0.000420683	
0.0647	0.000147575	
0.0648	0.000557237	
0.0649	0.000147575	
0.065	7.92975E-5	
0.0651	0.000284129	
0.0652	7.92975E-5	
0.0653	0.000420683	
0.0654	0.000284129	
0.0655	0.000147575	
0.0656	0.000284129	
0.0657	1.10204E-5	
0.0658	1.10204E-5	
0.0659	0.000147575	
0.066	0.000215852	
0.0661	-0.000125534	
0.0662	0.000215852	
0.0663	0.000557237	
0.0664	0.000284129	
0.0665	7.92975E-5	
0.0666	7.92975E-5	
0.0667	7.92975E-5	
0.0668	1.10204E-5	
0.0669	0.000284129	
0.067	0.000420683	
0.0671	0.000420683	
0.0672	0.000284129	
0.0673	0.000147575	
0.0674	0.000352406	
0.0675	7.92975E-5	
0.0676	1.10204E-5	
0.0677	0.000147575	
0.0678	0.000215852	
0.0679	0.000147575	
0.068	1.10204E-5	
0.0681	0.000215852	
0.0682	0.000352406	
0.0683	0.000215852	
0.0684	-0.000193811	
0.0685	0.000352406	
0.0686	0.000352406	
0.0687	0.000147575	
0.0688	0.00048896	
0.0689	0.000215852	
0.069	0.000284129	
0.0691	0.00048896	
0.0692	0.00048896	
0.0693	0.00048896	
0.0694	0.000420683	
0.0695	0.000352406	
0.0696	0.000215852	
0.0697	7.92975E-5	
0.0698	-0.000193811	
0.0699	1.10204E-5	
0.07	0.000147575	
0.0701	0.000420683	
0.0702	0.000215852	
0.0703	0.000147575	
0.0704	0.000215852	
0.0705	7.92975E-5	
0.0706	0.000215852	
0.0707	0.000284129	
0.0708	0.000420683	
0.0709	0.000625514	
0.071	0.000284129	
0.0711	0.000352406	
0.0712	0.000284129	
0.0713	0.000284129	
0.0714	0.000420683	
0.0715	0.000284129	
0.0716	1.10204E-5	
0.0717	7.92975E-5	
0.0718	0.000147575	
0.0719	0.000352406	
0.072	0.000215852	
0.0721	-5.72567E-5	
0.0722	0.000215852	
0.0723	1.10204E-5	
0.0724	0.000284129	
0.0725	0.000215852	
0.0726	0.000147575	
0.0727	-0.000125534	
0.0728	0.000215852	
0.0729	0.000420683	
0.073	0.000352406	
0.0731	0.000147575	
0.0732	0.000352406	
0.0733	0.00048896	
0.0734	0.000147575	
0.0735	0.000625514	
0.0736	0.000625514	
0.0737	1.10204E-5	
0.0738	7.92975E-5	
0.0739	-5.72567E-5	
0.074	0.000284129	
0.0741	0.000147575	
0.0742	-0.000125534	
0.0743	0.00048896	
0.0744	0.000420683	
0.0745	0.000352406	
0.0746	0.000147575	
0.0747	7.92975E-5	
0.0748	0.000215852	
0.0749	0.000284129	
0.075	0.000352406	
0.0751	7.92975E-5	
0.0752	1.10204E-5	
0.0753	0.000215852	
0.0754	0.000215852	
0.0755	0.000284129	
0.0756	0.000215852	
0.0757	0.000284129	
0.0758	0.000420683	
0.0759	7.92975E-5	
0.076	0.000352406	
0.0761	0.000215852	
0.0762	0.000420683	
0.0763	0.000352406	
0.0764	7.92975E-5	
0.0765	1.10204E-5	
0.0766	0.000420683	
0.0767	0.000147575	
0.0768	1.10204E-5	
0.0769	7.92975E-5	
0.077	7.92975E-5	
0.0771	7.92975E-5	
0.0772	0.000557237	
0.0773	0.000147575	
0.0774	0.000420683	
0.0775	0.000147575	
0.0776	7.92975E-5	
0.0777	0.000215852	
0.0778	0.000284129	
0.0779	0.000352406	
0.078	0.000420683	
0.0781	1.10204E-5	
0.0782	0.000215852	
0.0783	0.000352406	
0.0784	0.000284129	
0.0785	7.92975E-5	
0.0786	0.000284129	
0.0787	0.000284129	
0.0788	1.10204E-5	
0.0789	1.10204E-5	
0.079	0.000215852	
0.0791	7.92975E-5	
0.0792	0.000215852	
0.0793	-5.72567E-5	
0.0794	0.000352406	
0.0795	0.000284129	
0.0796	0.000420683	
0.0797	0.000557237	
0.0798	0.000147575	
0.0799	7.92975E-5	
0.08	7.92975E-5	
0.0801	0.000147575	
0.0802	0.00048896	
0.0803	0.000352406	
0.0804	0.000352406	
0.0805	0.000147575	
0.0806	-5.72567E-5	
0.0807	0.000284129	
0.0808	0.000215852	
0.0809	7.92975E-5	
0.081	0.00048896	
0.0811	0.000284129	
0.0812	0.000284129	
0.0813	-5.72567E-5	
0.0814	0.000147575	
0.0815	0.000147575	
0.0816	0.00048896	
0.0817	0.000352406	
0.0818	0.000147575	
0.0819	7.92975E-5	
0.082	0.000284129	
0.0821	0.000284129	
0.0822	0.000284129	
0.0823	0.000352406	
0.0824	0.000284129	
0.0825	0.000352406	
0.0826	0.000215852	
0.0827	0.000420683	
0.0828	-5.72567E-5	
0.0829	0.000352406	
0.083	0.000215852	
0.0831	0.000147575	
0.0832	0.000352406	
0.0833	0.000284129	
0.0834	7.92975E-5	
0.0835	0.000147575	
0.0836	0.000284129	
0.0837	0.000420683	
0.0838	0.000352406	
0.0839	0.00048896	
0.084	0.000420683	
0.0841	0.000420683	
0.0842	0.000147575	
0.0843	-0.000193811	
0.0844	0.000284129	
0.0845	0.000147575	
0.0846	0.000215852	
0.0847	7.92975E-5	
0.0848	0.000557237	
0.0849	0.000147575	
0.085	1.10204E-5	
0.0851	0.000215852	
0.0852	1.10204E-5	
0.0853	7.92975E-5	
0.0854	0.000215852	
0.0855	0.000284129	
0.0856	0.000352406	
0.0857	-0.000262088	
0.0858	0.000352406	
0.0859	0.000284129	
0.086	1.10204E-5	
0.0861	7.92975E-5	
0.0862	0.000284129	
0.0863	0.000284129	
0.0864	1.10204E-5	
0.0865	-0.000193811	
0.0866	0.000284129	
0.0867	0.000147575	
0.0868	0.000147575	
0.0869	0.000215852	
0.087	0.000693791	
0.0871	1.10204E-5	
0.0872	0.000557237	
0.0873	0.000147575	
0.0874	0.000625514	
0.0875	0.000352406	
0.0876	0.000215852	
0.0877	7.92975E-5	
0.0878	0.000215852	
0.0879	7.92975E-5	
0.088	0.000284129	
0.0881	0.00048896	
0.0882	0.000147575	
0.0883	0.000284129	
0.0884	0.000147575	
0.0885	7.92975E-5	
0.0886	0.000352406	
0.0887	0.000147575	
0.0888	-0.000125534	
0.0889	0.000147575	
0.089	0.000147575	
0.0891	0.000557237	
0.0892	0.000693791	
0.0893	0.00048896	
0.0894	0.000284129	
0.0895	0.000215852	
0.0896	-5.72567E-5	
0.0897	0.000420683	
0.0898	0.000352406	
0.0899	0.000284129	
0.09	0.000215852	
0.0901	-0.000330365	
0.0902	-5.72567E-5	
0.0903	7.92975E-5	
0.0904	0.000352406	
0.0905	0.000420683	
0.0906	0.000215852	
0.0907	7.92975E-5	
0.0908	0.000215852	
0.0909	0.000284129	
0.091	0.000352406	
0.0911	0.000420683	
0.0912	0.000352406	
0.0913	0.000215852	
0.0914	0.000215852	
0.0915	0.000284129	
0.0916	7.92975E-5	
0.0917	0.000352406	
0.0918	0.000215852	
0.0919	1.10204E-5	
0.092	0.000352406	
0.0921	0.000284129	
0.0922	0.000352406	
0.0923	1.10204E-5	
0.0924	0.000352406	
0.0925	0.000352406	
0.0926	0.000352406	
0.0927	0.000284129	
0.0928	0.000352406	
0.0929	0.000147575	
0.093	0.000284129	
0.0931	1.10204E-5	
0.0932	0.000352406	
0.0933	0.000352406	
0.0934	1.10204E-5	
0.0935	0.000898622	
0.0936	0.000147575	
0.0937	0.000284129	
0.0938	0.000420683	
0.0939	0.000420683	
0.094	0.000215852	
0.0941	7.92975E-5	
0.0942	0.000147575	
0.0943	0.000147575	
0.0944	0.000147575	
0.0945	0.000215852	
0.0946	0.000147575	
0.0947	0.000147575	
0.0948	0.000284129	
0.0949	0.000215852	
0.095	1.10204E-5	
0.0951	-0.000125534	
0.0952	0.000215852	
0.0953	7.92975E-5	
0.0954	0.000352406	
0.0955	0.000147575	
0.0956	0.000284129	
0.0957	0.000215852	
0.0958	0.000352406	
0.0959	-5.72567E-5	
0.096	-5.72567E-5	
0.0961	0.000147575	
0.0962	0.000215852	
0.0963	0.00048896	
0.0964	0.00048896	
0.0965	0.000352406	
0.0966	0.000147575	
0.0967	1.10204E-5	
0.0968	1.10204E-5	
0.0969	0.000147575	
0.097	0.000420683	
0.0971	0.000147575	
0.0972	0.000215852	
0.0973	-0.000125534	
0.0974	0.000284129	
0.0975	0.000147575	
0.0976	0.000352406	
0.0977	0.000147575	
0.0978	0.000284129	
0.0979	0.00048896	
0.098	0.000147575	
0.0981	0.000557237	
0.0982	0.00048896	
0.0983	7.92975E-5	
0.0984	7.92975E-5	
0.0985	0.000284129	
0.0986	0.000352406	
0.0987	7.92975E-5	
0.0988	0.000147575	
0.0989	7.92975E-5	
0.099	0.000420683	
0.0991	0.000215852	
0.0992	0.000557237	
0.0993	0.000352406	
0.0994	0.000284129	
0.0995	0.000147575	
0.0996	0.000215852	
0.0997	0.000215852	
0.0998	-0.000125534	
0.0999	0.000215852	
